ExperimentName;Vistalon 8800 (EPDM);Vistalon 8600 (EPDM);Keltan 6950 (EPDM);keltan 6951;Keltan 6950 ECO;keltan 6951C;KEP2480 (EPDM);ravago EPDM recycl� ;PPH 3060 (PP);PP Remolen 50CCUF 702;PP Remolen 50CC00 703;Remolen 50CHUF00 7XX;ENGAGE 8180 (POE);PPH 11012 (PP);Dutral BTX 9049;Stabaxol P100;INEOS rrPP1002;Marlex HAX 030LC (PP);Marlex HGX 030LC (PP);Exxelor PO1020 (PPgAM);Infuse 9077 (OBC);Adflex X100G (polyolefine);Engage 8842 (POE);PP 2355 (anti uv);PPH 2002 (anti-UV);PP 8790 (anti uv);PP 55176 (anti ox);rPPH 02GR;rPPH 03GR;WPP PRC 50 UFO;WPP PRC 50 UFO nat;rPPC 01GR;rPPC 02GR;Kingfa CB-T2L2A NC001;PEHD HMA018 (PE);Primol 352 (Plastifiant);Nypar 330 (Plastifiant);NYPAR 330 2;Lucant LX400 (plastifiant);Pionier 2196 (plastifiant);Tiona ATA 1 (TiO2);Noir Spheron SOA 550 (Noir de carbone);Noir 990 (Noir de carbone);Noir N115;Noir N330;Noir N772;noir FEF 550;PP8027 (Noir Polyone);Incroslip SL (AID Process);Crodamide ER (AID Process);Polyplastol 19 (AID Process);AIDPPF4 (AID Process);Chiguard 770 (anti-UV);Cyasorb uv 703 (anti-UV);Cyasorb uv 703 (fin) (anti-UV);Cyasorb CYXTRA V9900 (anti-uv);Tinuvin 770 DF (anti-UV);Tinuvin 326 (anti-UV);Tinuvin 326 (fin) (anti-UV);Lubio 10 (anti-UV);Lubio 10 (fin) (anti-UV);Lubio 11 (anti-UV);Lubio 11 (fin) (anti-UV);Zeoflair 110 (additif);torilis 7200;Bruggolen TP-R2090;naugard 445;Vulkanox HS-LG (TMQ);Huile Aurora SK W Ergon ;PEG 4000 (AID Process);ZnO;MgO - Maglite DE;R�sine SP1055 (R�sine);R�sine SP1045H (non brom�e);Anti oxydant MBI : RHENOGRAN MBI 80 (anti-ox);Anti oxydant MBI (fin) (anti-ox);Cyanox 2777 (anti ox);Irganox B225 (ANTIOX);Irganox B900 (ANTIOX);Hostanox PEPQ (ANTIOX);Hostanox SE10 PILLS;Hostanox 0310 PILLS;Irgacycle 030G;MB 50001;Univul 4050 (HALS);Chimassorb 2020 (HALS);Hycite 713 (corr acidit�);Safic Chem Mask AX PD (BV) (neutralisateur odeur);acide st�arique;nures 2055;PP AUROcom 50 IUF3 H Tst black;PP ROMOLEN (Mol group);Huile Viva B-Fix 10249;N�opr�ne WRT;REPSOL Reciclex RXP52BG;Luperox F40MF (Peroxyde);Luperox 101XL45 (Peroxyde);Luperox 101XL45 SP2 (peroxyde);Luperox F air B2 (peroxyde);RICON 153DA (co-agent);RICON 154DA (co-agent);TMPTMA = SR 350 (co-agent);Vulcofac SR 517 DL (Co-agent);Alcanpoudre EGDMA (Co-agent);Alcanpoudre TMPTMA 70 (Co-agent);Alcanpoudre - EGDMA 70;TOTAL;Chiguard 770 (BV) (anti-UV);Tinuvin 326 (BV) (anti-UV);PEG 4000 (BV) (AID Process);Crodamide ER (BV) (AID Process);Nypar 330 (BV) (Plastifiant);AIDPPF4 (BV) (AID Process);MB 50001 (BV);rPPH 02GR (BV);rPPH 03GR (BV);WPP PRC 50 UFO nat (BV);rPPC 01GR (BV);rPPC 02GR (BV);Kingfa CB-T2L2A NC001 (BV);PPH 3060 (BV) (PP);PP AUROcom 50 IUF3 H Tst black (BV);WPP PRC 50 UFO (BV);PP ROMOLEN (Mol group) (BV);PP Remolen 50CCUF 702 (BV);PP Remolen 50CC00 703 (BV);INEOS rrPP1002 (BV);REPSOL Reciclex RXP52BG (BV);Remolen 50CHUF00 7XX (BV);mach_mix;Coef-remplissage;mach_Bivis;Profil_vis;vitesse rotation b-v;puits de d�gazage;Cyl.zone 1;Cyl.zone 2;Cyl.zone 3;Cyl.zone 4;Cyl.zone 5;Cyl.zone 6;Cyl.zone 7;Cyl.zone 8;Cyl.zone 9;Cyl.zone 10;Cyl.zone 11;Cyl.zone 12;GALA - T� 8.0;GALA - bypass;GALA - Fili�re;T� T�te;T� Porte Filtre;T� Bi-Pass;T� Eau;D�bit doseur 1 double vis;type vis doseur 1;d�bit doseur 1 K-tron;D�bit doseur 2 monovis;type vis doseur 2;Couple Vis doseur;Position;Type pompe;d�bit th�orique;d�bit affich�;Vitesse extrudeuse;Couple extrudeuse;T� mati�re BV;Energie sp�cifique;P gala amont;P gala aval;Pression dans 8/0;Pression bypass;capacit� granulatrice;Intensit� de la granulatrice Gala;Couple granulatrice Gala;vitesse granulatrice;V Couteaux;nb trous fili�res;nb lames du porte-couteaux;t� bac d'eau Gala;Type mat�re � doser;D�bit doseur;capacit� doseur;type vis doseur;% vitesse de Vis doseur;D�bit Huile;Vitesse de vis;Courant;Pression t�te extrudeuse;T� mati�re;mach_extru;Etuvage;Hum_extru;Vvis_extru;T_extru;P-extru;V_tapis;E_extru;T_melt_extru;Hard_Shore_A;Hard_Shore_D;Density;Tensile_strength_break;Elong_break;S_elong_5;S_elong_10;S_elong_20;S_elong_50;S_elong_100;Comp_22_23;Comp_22_85;Comp_22_70;Comp_22_100;Comp_168_70
QM-322-H;0;0;0;0;0;0;100;0;0;0;0;0;30;0;0;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85;0;0;0;0;20;0;0;0;0;0;0;1,5;0;0;0;0,4;0;0;0;0;0;0,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,5;0;0;0;0;0;0;2,8;0;0;285,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Krupp F2000;0,75;Collin;injection huile;99999;999999;999999;165;170;175;180;185;190;200;200;200;999999;999999;999999;999999;999999;200;200;200;99999;999999;999999;99999;999999;999999;99999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;99999;99999;99999;99999;99999;99999;800;999999;999999;99999;999999;11;99999;999999;99999;99999;180;14;50;210;Teach Line;1 nuit � 60�C;99999;160;200-200-190-185-180;43;14,5;99999;999999;62;99999;0,91;6,7;394;0,5;0,8;1,1;1,6;2,3;99999;36;99999;33;41
QM-322-I;0;0;0;0;0;0;100;0;0;0;0;0;30;0;0;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85;0;0;0;0;20;0;0;0;0;0;0;1,5;0;0;0;0,4;0;0;0;0;0;0,4;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,5;0;0;0;0;0;0;2,8;0;0;288,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Krupp F2000;0,75;Collin;injection huile;99999;999999;999999;165;170;175;180;185;190;200;200;200;999999;999999;999999;999999;999999;200;200;200;99999;999999;999999;99999;999999;999999;99999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;99999;99999;99999;99999;99999;99999;800;999999;999999;99999;999999;11;99999;999999;99999;99999;180;13;50;211;Teach Line;1 nuit � 60�C;99999;160;200-200-190-185-180;43;14,5;99999;999999;62;99999;0,91;6,8;383;0,5;0,8;1,1;1,6;2,3;99999;33;99999;37;38
QM-323-A;0;0;0;0;0;0;100;0;0;0;0;0;30;0;0;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85;0;0;0;0;20;0;0;0;0;0;0;1,5;0;0;0;0,4;0;0;0;0;0;0,4;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,8;0;0;288,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Krupp F2000;0,75;Collin;injection huile;99999;999999;999999;165;170;175;180;185;190;200;200;200 avec soufflette;999999;999999;999999;999999;999999;200;200;200;30;999999;999999;99999;999999;999999;99999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;99999;99999;53;99999;99999;99999;900;999999;999999;99999;999999;11;65;999999;99999;99999;180;17;47;211;Teach Line;1 nuit � 60�C;0,08;160;200-200-190-185-180;52;17;2;999999;64;99999;0,927233333;5,97;362,88;0,61;0,86;1,17;99999;2,31;99999;99999;36;41;99999
QM-323-B;0;0;0;0;0;0;100;0;0;0;0;0;30;0;0;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85;0;0;0;0;20;0;0;0;0;0;0;1,5;0;0;0;0;0;0;0;0;0;0,435;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0,58;0;0;0;0;0;0,725;1,455;0,145;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,8;0;0;291,14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Krupp F2000;0,75;Collin;injection huile;99999;999999;999999;165;170;175;180;185;190;200;200;200 avec soufflette;999999;999999;999999;999999;999999;200;200;200;30;999999;999999;99999;999999;999999;99999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;99999;99999;54;99999;99999;99999;900;999999;999999;99999;999999;11;80;999999;99999;99999;180;16,3;49;209;Teach Line;1 nuit � 60�C;99999;160;200-200-190-185-180;49;17;2;999999;65,66666667;99999;0,923866667;7,12;376,92;0,67;0,95;1,29;99999;2,52;99999;99999;41;43;99999
QM-323-C;0;0;0;0;0;0;100;0;0;0;0;0;30;0;0;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85;0;0;0;0;20;0;0;0;0;0;0;1,5;0;0;0;0;0;0;0;0;0;0,435;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0,58;0;0;0;0;0;0,725;1,455;0,145;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,8;0;0;291,14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Krupp F2000;0,75;Collin;injection huile;99999;999999;999999;165;170;175;180;185;190;200;200;200 avec soufflette;999999;999999;999999;999999;999999;200;200;200;30;999999;999999;99999;999999;999999;99999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;99999;99999;54;99999;99999;99999;900;999999;999999;99999;999999;11;92;999999;99999;99999;180;15,8;49;208;Teach Line;1 nuit � 60�C;99999;160;200-200-190-185-180;50;19;2;999999;61;99999;0,916233333;6,56;378,47;0,59;0,83;1,12;99999;2,22;99999;99999;39;44;99999
QM-323-D;0;0;0;0;0;0;100;0;0;0;0;0;30;0;0;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85;0;0;0;0;20;0;0;0;0;0;0;1,5;0;0;0;0;0;0;0;0;0;0,435;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0,58;0;0;0;0;0;0;1,455;0,145;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,8;0;0;290,415;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Krupp F2000;0,75;Collin;injection huile;99999;999999;999999;165;170;175;180;185;190;200;200;200 avec soufflette;999999;999999;999999;999999;999999;200;200;200;30;999999;999999;99999;999999;999999;99999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;99999;99999;54;99999;99999;99999;900;999999;999999;99999;999999;11;61;999999;99999;99999;180;15,5;48;210;Teach Line;1 nuit � 60�C;99999;160;200-200-190-185-180;50;19;2;999999;63;99999;0,905433333;7,01;382,58;0,61;0,86;1,17;99999;2,33;99999;99999;36;46;99999
QM-323-E;0;0;0;0;0;0;100;0;0;0;0;0;30;0;0;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85;0;0;0;0;20;0;0;0;0;0;0;1,5;0;0;0;0;0;0;0;0;0;0,435;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0,58;0;0;0;0;0;0,725;0;0,145;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,8;0;0;289,685;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Krupp F2000;0,75;Collin;injection huile;99999;999999;999999;165;170;175;180;185;190;200;200;200 avec soufflette;999999;999999;999999;999999;999999;200;200;200;30;999999;999999;99999;999999;999999;99999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;99999;99999;54;99999;99999;99999;900;999999;999999;99999;999999;11;60;999999;99999;99999;180;15;50;209;Teach Line;1 nuit � 60�C;99999;160;200-200-190-185-180;50;19;2;999999;61;99999;0,915933333;6,99;382,32;0,61;0,87;1,18;99999;2,37;99999;99999;36;38;99999
QM-323-F;0;0;0;0;0;0;100;0;0;0;0;0;30;0;0;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85;0;0;0;0;20;0;0;0;0;0;0;1,5;0;0;0;0;0;0;0;0;0;0,435;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,725;1,455;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,8;0;0;290,415;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Krupp F2000;0,75;Collin;injection huile;99999;999999;999999;165;170;175;180;185;190;200;200;200 avec soufflette;999999;999999;999999;999999;999999;200;200;200;30;999999;999999;99999;999999;999999;99999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;99999;99999;54;99999;99999;99999;900;999999;999999;99999;999999;11;60;999999;99999;99999;180;15;50;209;Teach Line;1 nuit � 60�C;99999;160;200-200-190-185-180;49;19;2;999999;63;99999;0,917366667;6,48;352,35;0,6;0,85;1,16;99999;2,34;99999;99999;36;37;99999
QM-323-G;0;0;0;0;0;0;100;0;0;0;0;0;30;0;0;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85;0;0;0;0;20;0;0;0;0;0;0;1,5;0;0;0;0;0;0;0;0;0;0,435;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;1,16;0;0;0;0;0;0,725;1,455;0,29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,8;0;0;291,865;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Krupp F2000;0,75;Collin;injection huile;99999;999999;999999;165;170;175;180;185;190;200;200;200 avec soufflette;999999;999999;999999;999999;999999;200;200;200;30;999999;999999;99999;999999;999999;99999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;99999;99999;53;99999;99999;99999;900;999999;999999;99999;999999;11;59;999999;99999;99999;180;15,4;51;210;Teach Line;1 nuit � 60�C;99999;160;200-200-190-185-180;49;19;2;999999;62;99999;0,924;6,75;380,94;0,55;0,8;1,11;99999;2,25;99999;99999;38;40;99999
QM-323-H;0;0;0;0;0;0;100;0;0;0;0;0;30;0;0;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85;0;0;0;0;20;0;0;0;0;0;0;1,5;0;0;0;0;0;0;0;0;0;0,435;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0,58;0;0;0;0;0;1,45;1,455;0,145;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,8;0;0;291,865;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Krupp F2000;0,75;Collin;injection huile;99999;999999;999999;165;170;175;180;185;190;200;200;200 avec soufflette;999999;999999;999999;999999;999999;200;200;200;30;999999;999999;99999;999999;999999;99999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;99999;99999;54;99999;99999;99999;900;999999;999999;99999;999999;11;55;999999;99999;99999;180;14,5;50;209;Teach Line;1 nuit � 60�C;99999;160;200-200-190-185-180;48;19;2;999999;63,33333333;99999;0,899966667;7;382,42;0,59;0,84;1,15;99999;2,3;99999;99999;42;42;99999
QM-323-I;0;0;0;0;0;0;100;0;0;0;0;0;30;0;0;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85;0;0;0;0;20;0;0;0;0;0;0;1,5;0;0;0;0;0;0;0;0;0;0,435;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0,58;0;0;0;0;0;0,725;2,91;0,145;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,8;0;0;292,595;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Krupp F2000;0,75;Collin;injection huile;99999;999999;999999;165;170;175;180;185;190;200;200;200 avec soufflette;999999;999999;999999;999999;999999;200;200;200;30;999999;999999;99999;999999;999999;99999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;99999;99999;54;99999;99999;99999;900;999999;999999;99999;999999;11;62;999999;99999;99999;180;16;54;210;Teach Line;1 nuit � 60�C;99999;160;200-200-190-185-180;48;19;2;999999;64;99999;0,9168;6,49;370,32;0,61;0,87;1,17;99999;2,31;99999;99999;40;44;99999
QM-323-J;0;0;0;0;0;0;100;0;0;0;0;0;30;0;0;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85;0;0;0;0;20;0;0;0;0;0;0;1,5;0;0;0;0;0;0;0;0;0;0,435;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0,58;0;0;0;0;0;0;0,725;1,455;0,145;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,8;0;0;291,14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Krupp F2000;0,75;Collin;injection huile;99999;999999;999999;165;170;175;180;185;190;200;200;200 avec soufflette;999999;999999;999999;999999;999999;200;200;200;30;999999;999999;99999;999999;999999;99999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;99999;99999;54;99999;99999;99999;900;999999;999999;99999;999999;11;62;999999;99999;99999;180;15;51;209;Teach Line;1 nuit � 60�C;99999;160;200-200-190-185-180;48;19;2;999999;62;99999;0,91965;6,14;358,4;0,57;0,82;1,13;99999;2,25;99999;99999;33;38;99999
QM-323-K;0;0;0;0;0;0;100;0;0;0;0;0;30;0;0;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85;0;0;0;0;20;0;0;0;0;0;0;1,5;0;0;0;0;0;0;0;0;0;0,435;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0,58;0;0;0;0;0,725;1,455;0,145;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,8;0;0;291,14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Krupp F2000;0,75;Collin;injection huile;99999;999999;999999;165;170;175;180;185;190;200;200;200 avec soufflette;999999;999999;999999;999999;999999;200;200;200;30;999999;999999;99999;999999;999999;99999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;99999;99999;54;99999;99999;99999;900;999999;999999;99999;999999;11;57;999999;99999;99999;180;14,8;49;209;Teach Line;1 nuit � 60�C;99999;160;200-200-190-185-180;49;19;2;999999;62,66666667;99999;0,945;6,97;375,48;0,58;0,84;1,15;99999;2,32;99999;99999;44;38;99999
QM-323-L;0;0;0;0;0;0;100;0;0;0;0;0;30;0;0;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85;0;0;0;0;20;0;0;0;0;0;0;1,5;0;0;0;0;0;0;0;0;0;0,435;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0,58;0;0;0;0;0;0,725;1,455;0,145;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,8;0;0;291,14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Krupp F2000;0,75;Collin;injection huile;99999;999999;999999;165;170;175;180;185;190;200;200;200 avec soufflette;999999;999999;999999;999999;999999;200;200;200;30;999999;999999;99999;999999;999999;99999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;99999;99999;54;99999;99999;99999;900;999999;999999;99999;999999;11;85;999999;99999;99999;180;14,5;51;210;Teach Line;1 nuit � 60�C;99999;160;200-200-190-185-180;51;19;2;999999;62,66666667;99999;0,918233333;7;374,07;0,56;0,82;1,15;99999;2,34;99999;99999;33;34;99999
QM-323-M;0;0;0;0;0;0;100;0;0;0;0;0;30;0;0;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85;0;0;0;0;20;0;0;0;0;0;0;1,5;0;0;0;0;0;0;0;0;0;0,435;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0,58;0;0;0;0;0;0,725;1,455;0,145;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,8;0;0;291,14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Krupp F2000;0,75;Collin;injection huile;99999;999999;999999;165;170;175;180;185;190;200;200;200 avec soufflette;999999;999999;999999;999999;999999;200;200;200;30;999999;999999;99999;999999;999999;99999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;99999;99999;54;99999;99999;99999;900;999999;999999;99999;999999;11;51;999999;99999;99999;180;14,7;49;210;Teach Line;1 nuit � 60�C;99999;160;200-200-190-185-180;49;19;2;999999;63,66666667;99999;0,918766667;7,38;393,74;0,54;0,81;1,13;99999;2,33;99999;99999;45;39;99999
QM-324 A;0;0;0;0;0;0;100;0;0;0;0;0;30;0;0;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85;0;0;0;0;20;0;0;0;0;0;0;0;1,5;0;0;0,4;0;0;0;0;0;0,4;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,5;0;0;0;0;0;0;2,8;0;0;288,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Krupp F2000;0,8;Collin;injection huile;99999;999999;999999;165;170;175;180;185;190;200;200;200 avec VORTEC;999999;999999;999999;999999;999999;200;200;200;30;999999;999999;99999;999999;999999;99999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;99999;99999;54;99999;99999;99999;900;999999;999999;99999;999999;11;75;999999;99999;99999;180;16,5;54;210;Teach Line;>4h � 70�C;0,02;160;200-200-190-185-180;45,5;14;2;999999;62,33333333;99999;0,916666667;8,03;396,05;0,59;0,85;1,18;99999;2,48;99999;38;99999;37,6;99999
QM-324 B;0;0;0;0;0;0;100;0;0;0;0;0;30;0;0;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85;0;0;0;0;20;0;0;0;0;0;0;0;1,5;0;0;0,4;0;0;0;0;0;0,4;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,5;0;0;0;0;0;0;2,8;0;0;288,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Krupp F2000;0,8;Collin;injection huile;99999;999999;999999;165;170;175;180;185;190;200;200;200 avec VORTEC;999999;999999;999999;999999;999999;200;200;200;30;999999;999999;99999;999999;999999;99999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;99999;99999;54;99999;99999;99999;900;999999;999999;99999;999999;11;64;999999;99999;99999;180;15,9;56;211;Teach Line;>4h � 70�C;99999;160;200-200-190-185-180;51,6;18,5;2,1;999999;61;99999;0,917666667;7,21;386,46;0,54;0,79;1,1;99999;2,29;99999;32,5;99999;38,2;99999
QM-324 C;0;0;0;0;0;0;100;0;0;0;0;0;30;0;0;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85;0;0;0;0;20;0;0;0;0;0;0;0;1,5;0;0;0,4;0;0;0;0;0;0,4;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,5;0;0;0;0;0;0;2,8;0;0;288,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Krupp F2000;0,8;Collin;injection huile;99999;999999;999999;165;170;175;180;185;190;200;200;200 avec VORTEC;999999;999999;999999;999999;999999;200;200;200;30;999999;999999;99999;999999;999999;99999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;99999;99999;54;99999;99999;99999;900;999999;999999;99999;999999;11;61;999999;99999;99999;180;14,9;52;210;Teach Line;>4h � 70�C;99999;160;200-200-190-185-180;99999;19;2,1;999999;62;99999;0,917833333;7,91;404,44;0,58;0,84;1,16;99999;2,37;99999;33,1;99999;35,8;99999
QM-324 D;0;0;0;0;0;0;100;0;0;0;0;0;30;0;0;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85;0;0;0;0;20;0;0;0;0;0;0;0;1,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,5;0;0;0;0;0;0;2,8;0;0;287,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Krupp F2000;0,8;Collin;injection huile;99999;999999;999999;165;170;175;180;185;190;200;200;200 avec VORTEC;999999;999999;999999;999999;999999;200;200;200;30;999999;999999;99999;999999;999999;99999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;99999;99999;54;99999;99999;99999;900;999999;999999;99999;999999;11;62;999999;99999;99999;180;15,4;55;210;Teach Line;>4h � 70�C;99999;160;200-200-190-185-180;50;19;2,1;999999;61,33333333;99999;0,914033333;7,14;374,72;0,52;0,78;1,09;99999;2,3;99999;33,2;99999;38,3;99999
QM-324 E;0;0;0;0;0;0;100;0;0;0;0;0;30;0;0;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85;0;0;0;0;20;0;0;0;0;0;0;0;1,5;0;0;0;0,4;0;0;0;0,4;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,5;0;0;0;0;0;0;2,8;0;0;288,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Krupp F2000;0,8;Collin;injection huile;99999;999999;999999;165;170;175;180;185;190;200;200;200 avec VORTEC;999999;999999;999999;999999;999999;200;200;200;30;999999;999999;99999;999999;999999;99999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;99999;99999;53;99999;99999;99999;900;999999;999999;99999;999999;11;56;999999;99999;99999;180;15,2;55;210;Teach Line;>4h � 70�C;99999;160;200-200-190-185-180;99999;19;2,1;999999;61,66666667;99999;0,9138;7,5;387,28;0,54;0,8;1,12;99999;2,34;99999;31,8;99999;34,8;99999
